Dataset;Raw_Labels;Kingdom;Phylum;Class;Order;Family;Genus;Species;proposed_label_right;plankton;living;root_class
whoi;Chaetoceros_flagellate;chromista;heterokontophyta;bacillariophyceae;chaetocerotanae;chaetocerotaceae;chaetoceros;;chaetoceros;true;true;living
whoi;Chaetoceros_other;chromista;heterokontophyta;bacillariophyceae;chaetocerotanae;chaetocerotaceae;chaetoceros;;chaetoceros;true;true;living
whoi;Chaetoceros_pennate;chromista;heterokontophyta;bacillariophyceae;chaetocerotanae;chaetocerotaceae;chaetoceros;;chaetoceros;true;true;living
whoi;Chrysochromulina;chromista;haptophyta;coccolithophyceae;prymnesiales;chrysochromulinaceae;chrysochromulina;;chrysochromulina;true;true;living
whoi;Ciliate_mix;chromista;ciliophora;;;;;;ciliophora;true;true;living
whoi;clusterflagellate;protozoa;choanozoa;choanoflagellatea;;;;;choanoflagellatea;true;true;living
whoi;Cochlodinium;chromista;myzozoa;dinophyceae;gymnodiniales;gymnodiniaceae;cochlodinium;;cochlodinium;true;true;living
whoi;Corethron;chromista;heterokontophyta;bacillariophyceae;corethrales;corethraceae;corethron;;corethron;true;true;living
whoi;Coscinodiscus;chromista;heterokontophyta;bacillariophyceae;coscinodiscales;coscinodiscaceae;coscinodiscus;;coscinodiscus;true;true;living
whoi;Cylindrotheca;chromista;heterokontophyta;bacillariophyceae;bacillariales;bacillariaceae;cylindrotheca;;cylindrotheca;true;true;living
whoi;DactFragCerataul;chromista;heterokontophyta;bacillariophyceae;hemiaulales;hemiaulaceae;cerataulina;;cerataulina;true;true;living
whoi;Dactyliosolen;chromista;heterokontophyta;bacillariophyceae;rhizosoleniales;rhizosoleniaceae;dactyliosolen;;dactyliosolen;true;true;living
whoi;Delphineis;chromista;heterokontophyta;bacillariophyceae;rhaponeidales;rhaphoneidaceae;delphineis;;delphineis;true;true;living
whoi;diatom_flagellate;chromista;heterokontophyta;bacillariophyceae;;;;;bacillariophyceae;true;true;living
whoi;Dictyocha;chromista;ochrophyta;dictyochophyceae;dictyochales;dictyochaceae;dictyocha;;dictyocha;true;true;living
whoi;Didinium_sp;chromista;ciliophora;litostomatea;haptorida;didiniidae;didinium;;didinium;true;true;living
whoi;dino_large1;chromista;myzozoa;dinophyceae;;;;;dinophyceae;true;true;living
whoi;dino30;chromista;myzozoa;dinophyceae;;;;;dinophyceae;true;true;living
whoi;Dinobryon;chromista;ochrophyta;chrysophyceae;chromulinales;dinobryaceae;dinobryon;;dinobryon;true;true;living
whoi;Dinophysis;chromista;myzozoa;dinophyceae;dinophysales;dinophysaceae;dinophysis;;dinophysis;true;true;living
whoi;Ditylum;chromista;heterokontophyta;bacillariophyceae;lithodesmiales;lithodesmiaceae;ditylum;;ditylum;true;true;living
whoi;Ditylum_parasite;chromista;heterokontophyta;bacillariophyceae;lithodesmiales;lithodesmiaceae;ditylum;;ditylum;true;true;living
whoi;Emiliania_huxleyi;chromista;haptophyta;coccolithophyceae;isochrysidales;noelaerhabdaceae;gephyrocapsa;huxleyi;gephyrocapsa huxleyi;true;true;living
whoi;Ephemera;animalia;arthropoda;hexapoda;ephemeroptera;ephemeridae;ephemera;;ephemera;true;true;living
whoi;Eucampia;chromista;heterokontophyta;bacillariophyceae;hemiaulales;hemiaulaceae;eucampia;;eucampia;true;true;living
whoi;Euglena;protozoa;euglenozoa;euglenophyceae;euglenales;euglenaceae;euglena;;euglena;true;true;living
whoi;Euplotes_sp;chromista;ciliophora;spirotrichea;euplotida;euplotidae;euplotes;;euplotes;true;true;living
whoi;flagellate_sp3;protozoa;choanozoa;choanoflagellatea;;;;;choanoflagellatea;true;true;living
whoi;G_delicatula_external_parasite;chromista;heterokontophyta;bacillariophyceae;rhizosoleniales;rhizosoleniaceae;guinardia;delicatula;guinardia delicatula;true;true;living
whoi;G_delicatula_parasite;chromista;heterokontophyta;bacillariophyceae;rhizosoleniales;rhizosoleniaceae;guinardia;delicatula;guinardia delicatula;true;true;living
whoi;Gonyaulax;chromista;myzozoa;dinophyceae;gonyaulacales;gonyaulacaceae;gonyaulax;;gonyaulax;true;true;living
whoi;Guinardia_delicatula;chromista;heterokontophyta;bacillariophyceae;rhizosoleniales;rhizosoleniaceae;guinardia;delicatula;guinardia delicatula;true;true;living
whoi;Guinardia_flaccida;chromista;heterokontophyta;bacillariophyceae;rhizosoleniales;rhizosoleniaceae;guinardia;flaccida;guinardia flaccida;true;true;living
whoi;Guinardia_striata;chromista;heterokontophyta;bacillariophyceae;rhizosoleniales;rhizosoleniaceae;guinardia;striata;guinardia striata;true;true;living
whoi;Gyrodinium;chromista;myzozoa;dinophyceae;gymnodiniales;gyrodiniaceae;gyrodinium;;gyrodinium;true;true;living
whoi;Hemiaulus;chromista;heterokontophyta;bacillariophyceae;hemiaulales;hemiaulaceae;hemiaulus;;hemiaulus;true;true;living
whoi;Heterocapsa_triquetra;chromista;myzozoa;dinophyceae;peridiniales;peridiniaceae;kryptoperidinium;triquetrum;kryptoperidinium triquetrum;true;true;living
whoi;Karenia;chromista;myzozoa;dinophyceae;gymnodiniales;kareniaceae;karenia;;karenia;true;true;living
whoi;Katodinium_or_Torodinium;chromista;myzozoa;dinophyceae;;;;;dinophyceae;true;true;living
whoi;kiteflagellates;protozoa;euglenozoa;kinetoplastea;bodonida;;;;bodonida;true;true;living
whoi;Laboea_strobila;chromista;ciliophora;oligotrichea;oligotrichida;tontoniidae;laboea;strobila;laboea strobila;true;true;living
whoi;Lauderia;chromista;heterokontophyta;bacillariophyceae;thalassiosirales;lauderiaceae;lauderia;;lauderia;true;true;living
whoi;Leegaardiella_ovalis;chromista;ciliophora;oligotrichea;choreotrichida;leegaardiellidae;leegaardiella;ovalis;leegaardiella ovalis;true;true;living
whoi;Leptocylindrus;chromista;heterokontophyta;bacillariophyceae;leptocylindrales;leptocylindraceae;leptocylindrus;;leptocylindrus;true;true;living
whoi;Leptocylindrus_mediterraneus;chromista;heterokontophyta;bacillariophyceae;leptocylindrales;leptocylindraceae;leptocylindrus;mediterraneus;leptocylindrus mediterraneus;true;true;living
whoi;Licmophora;chromista;heterokontophyta;bacillariophyceae;licmophorales;licmophoraceae;licmophora;;licmophora;true;true;living
whoi;Mesodinium_sp;chromista;ciliophora;litostomatea;cyclotrichiida;mesodiniidae;mesodinium;;mesodinium;true;true;living
whoi;Odontella;chromista;heterokontophyta;bacillariophyceae;triceratiales;triceratiaceae;odontella;;odontella;true;true;living
whoi;Paralia;chromista;heterokontophyta;bacillariophyceae;paraliales;paraliaceae;paralia;;paralia;true;true;living
whoi;Parvicorbicula_socialis;protozoa;choanozoa;choanoflagellatea;acanthoecida;acanthoecidae;parvicorbicula;socialis;parvicorbicula socialis;true;true;living
whoi;pennate;chromista;heterokontophyta;bacillariophyceae;pennales;;;;pennales;true;true;living
whoi;pennate_morphotype1;chromista;heterokontophyta;bacillariophyceae;pennales;;;;pennales;true;true;living
whoi;pennates_on_diatoms;chromista;heterokontophyta;bacillariophyceae;pennales;;;;pennales;true;true;living
whoi;Phaeocystis;chromista;haptophyta;coccolithophyceae;phaeocystales;phaeocystaceae;phaeocystis;;phaeocystis;true;true;living
whoi;Pleuronema_sp;chromista;ciliophora;oligohymenophorea;pleuronematida;pleuronematidae;pleuronema;;pleuronema;true;true;living
whoi;Pleurosigma;chromista;heterokontophyta;bacillariophyceae;naviculales;pleurosigmataceae;pleurosigma;;pleurosigma;true;true;living
whoi;Prorocentrum;chromista;myzozoa;dinophyceae;prorocentrales;prorocentraceae;prorocentrum;;prorocentrum;true;true;living
whoi;Proterythropsis_sp;chromista;myzozoa;dinophyceae;gymnodiniales;warnowiaceae;proterythropsis;;proterythropsis;true;true;living
whoi;Protoperidinium;chromista;myzozoa;dinophyceae;peridiniales;protoperidiniaceae;protoperidinium;;protoperidinium;true;true;living
whoi;Pseudochattonella_farcimen;chromista;ochrophyta;dictyochophyceae;florenciellales;florenciellales;pseudochattonella;farcimen;pseudochattonella farcimen;true;true;living
whoi;Pseudonitzschia;chromista;heterokontophyta;bacillariophyceae;bacillariales;bacillariaceae;pseudo-nitzschia;;pseudo-nitzschia;true;true;living
whoi;Pyramimonas_longicauda;plantae;chlorophyta;pyramimonadophyceae;pyramimonadales;pyramimonadaceae;pyramimonas;longicauda;pyramimonas longicauda;true;true;living
whoi;Rhizosolenia;chromista;heterokontophyta;bacillariophyceae;rhizosoleniales;rhizosoleniaceae;rhizosolenia;;rhizosolenia;true;true;living
whoi;Skeletonema;chromista;heterokontophyta;bacillariophyceae;thalassiosirales;skeletonemaceae;skeletonema;;skeletonema;true;true;living
whoi;spore;;;;;;;;spore;true;true;living
whoi;Stephanopyxis;chromista;heterokontophyta;bacillariophyceae;melosirales;stephanopyxidaceae;stephanopyxis;;stephanopyxis;true;true;living
whoi;Strobilidium_morphotype1;chromista;ciliophora;oligotrichea;choreotrichida;strobilidiidae;strobilidium;;strobilidium;true;true;living
whoi;Strombidium_capitatum;chromista;ciliophora;oligotrichea;oligotrichida;strombidiidae;strombidium;capitatum;strombidium capitatum;true;true;living
whoi;Strombidium_conicum;chromista;ciliophora;oligotrichea;oligotrichida;strombidiidae;strombidium;conicum;strombidium conicum;true;true;living
whoi;Strombidium_inclinatum;chromista;ciliophora;oligotrichea;oligotrichida;strombidiidae;strombidium;inclinatum;strombidium inclinatum;true;true;living
whoi;Strombidium_morphotype1;chromista;ciliophora;oligotrichea;oligotrichida;strombidiidae;strombidium;;strombidium;true;true;living
whoi;Strombidium_morphotype2;chromista;ciliophora;oligotrichea;oligotrichida;strombidiidae;strombidium;;strombidium;true;true;living
whoi;Strombidium_oculatum;chromista;ciliophora;oligotrichea;oligotrichida;strombidiidae;strombidium;oculatum;strombidium oculatum;true;true;living
whoi;Strombidium_wulffi;chromista;ciliophora;oligotrichea;oligotrichida;strombidiidae;strombidium;wulffi;strombidium wulffi;true;true;living
whoi;Thalassionema;chromista;heterokontophyta;bacillariophyceae;thalassionematales;thalassionemataceae;thalassionema;;thalassionema;true;true;living
whoi;Thalassiosira;chromista;heterokontophyta;bacillariophyceae;thalassiosirales;thalassiosiraceae;thalassiosira;;thalassiosira;true;true;living
whoi;Thalassiosira_dirty;chromista;heterokontophyta;bacillariophyceae;thalassiosirales;thalassiosiraceae;thalassiosira;;thalassiosira;true;true;living
whoi;Tiarina_fusus;chromista;ciliophora;prostomatea;prorodontida;colepidae;tiarina;fusus;tiarina fusus;true;true;living
whoi;Tintinnid;chromista;ciliophora;spirotrichea;tintinnida;;;;tintinnida;true;true;living
whoi;Tontonia_appendiculariformis;chromista;ciliophora;oligotrichea;oligotrichida;tontoniidae;tontonia;appendiculariformis;tontonia appendiculariformis;true;true;living
whoi;Tontonia_gracillima;chromista;ciliophora;oligotrichea;oligotrichida;tontoniidae;tontonia;gracillima;tontonia gracillima;true;true;living
whoi;zooplankton;protozoa;;;;;;;protozoa;true;true;living
zoocamnet;Acartiidae;animalia;arthropoda;copepoda;calanoida;acartiidae;;;acartiidae;true;true;living
zoocamnet;Actinopterygii;animalia;chordata;;;;;;chordata;true;true;living
zoocamnet;Amphipoda;animalia;arthropoda;malacostraca;amphipoda;;;;amphipoda;true;true;living
zoocamnet;Annelida;animalia;annelida;;;;;;annelida;true;true;living
zoocamnet;Appendicularia;animalia;chordata;appendicularia;;;;;appendicularia;true;true;living
zoocamnet;Bivalvia;animalia;mollusca;bivalvia;;;;;bivalvia;true;true;living
zoocamnet;bract_Diphyidae;animalia;cnidaria;hydrozoa;siphonophorae;diphyidae;;;diphyidae;true;true;living
zoocamnet;Calanidae;animalia;arthropoda;copepoda;calanoida;calanidae;;;calanidae;true;true;living
zoocamnet;Calanoida;animalia;arthropoda;copepoda;calanoida;;;;calanoida;true;true;living
zoocamnet;Calocalanus;animalia;arthropoda;copepoda;calanoida;paracalanidae;calocalanus;;calocalanus;true;true;living
zoocamnet;Candaciidae;animalia;arthropoda;copepoda;calanoida;candaciidae;;;candaciidae;true;true;living
zoocamnet;Cavoliniidae;animalia;mollusca;gastropoda;pteropoda;cavoliniidae;;;cavoliniidae;true;true;living
zoocamnet;Centropagidae;animalia;arthropoda;copepoda;calanoida;centropagidae;;;centropagidae;true;true;living
zoocamnet;Chaetognatha;animalia;chaetognatha;;;;;;chaetognatha;true;true;living
zoocamnet;chainlarge;chromista;heterokontophyta;bacillariophyceae;fragilariales;fragilariaceae;diatoma;;diatoma;true;true;living
zoocamnet;Ciripedia;animalia;arthropoda;thecostraca;;;;;thecostraca;true;true;living
zoocamnet;Cladocera;animalia;mollusca;bivalvia;pteriida;inoceramidae;cladoceramus;;cladoceramus;true;true;living
zoocamnet;Cnidaria;;;;;;;;cnidaria;true;true;living
zoocamnet;comb_Ctenophora;chromista;heterokontophyta;bacillariophyceae;fragilariales;fragilariaceae;ctenophora;;ctenophora;true;true;living
zoocamnet;Copepoda;animalia;arthropoda;copepoda;;;;;copepoda;true;true;living
zoocamnet;Corycaeidae;animalia;arthropoda;copepoda;cyclopoida;corycaeidae;;;corycaeidae;true;true;living
zoocamnet;Ctenophora;chromista;heterokontophyta;bacillariophyceae;fragilariales;fragilariaceae;ctenophora;;ctenophora;true;true;living
zoocamnet;Cyclopoida;animalia;arthropoda;copepoda;cyclopoida;;;;cyclopoida;true;true;living
zoocamnet;cyphonaute;animalia;bryozoa;;;;;;bryozoa;true;true;living
zoocamnet;Decapoda;animalia;arthropoda;malacostraca;decapoda;;;;decapoda;true;true;living
zoocamnet;Diatoma;chromista;heterokontophyta;bacillariophyceae;fragilariales;fragilariaceae;diatoma;;diatoma;true;true;living
zoocamnet;Diatoma tenuis;chromista;heterokontophyta;bacillariophyceae;fragilariales;fragilariaceae;diatoma;tenuis;diatoma tenuis;true;true;living
zoocamnet;Doliolida;animalia;chordata;thaliacea;doliolida;;;;doliolida;true;true;living
zoocamnet;egg_Actinopterygii;animalia;chordata;;;;;;chordata;true;true;living
zoocamnet;egg_Engraudilae;animalia;chordata;teleostei;clupeiformes;;;;clupeiformes;true;true;living
zoocamnet;egg_Mollusca;animalia;mollusca;;;;;;mollusca;true;true;living
zoocamnet;empty_Copepoda;animalia;arthropoda;copepoda;;;;;copepoda;true;true;living
zoocamnet;empty_Harpacticoida;animalia;arthropoda;copepoda;harpacticoida;;;;harpacticoida;true;true;living
zoocamnet;Euchaeta;animalia;arthropoda;copepoda;calanoida;euchaetidae;euchaeta;;euchaeta;true;true;living
zoocamnet;eudoxie_Diphyidae;animalia;cnidaria;hydrozoa;siphonophorae;diphyidae;;;diphyidae;true;true;living
zoocamnet;Euterpina;animalia;arthropoda;copepoda;harpacticoida;tachidiidae;euterpina;;euterpina;true;true;living
zoocamnet;Evadne;animalia;arthropoda;branchiopoda;onychopoda;podonidae;evadne;;evadne;true;true;living
zoocamnet;Gastropoda;animalia;mollusca;gastropoda;;;;;gastropoda;true;true;living
zoocamnet;gonophore_Diphyidae;animalia;cnidaria;hydrozoa;siphonophorae;diphyidae;;;diphyidae;true;true;living
zoocamnet;Halosphaera;plantae;chlorophyta;pyramimonadophyceae;pyramimonadales;pyramimonadaceae;halosphaera;;halosphaera;true;true;living
zoocamnet;Harpacticoida;animalia;arthropoda;copepoda;harpacticoida;;;;harpacticoida;true;true;living
zoocamnet;Hydrozoa;animalia;cnidaria;hydrozoa;;;;;hydrozoa;true;true;living
zoocamnet;Isias;animalia;arthropoda;copepoda;calanoida;centropagidae;isias;;isias;true;true;living
zoocamnet;larvae_Annelida;animalia;annelida;;;;;;annelida;true;true;living
zoocamnet;larvae_Crustacea;animalia;arthropoda;;;;;;arthropoda;true;true;living
zoocamnet;larvae_Echinodermata;animalia;echinodermata;;;;;;echinodermata;true;true;living
zoocamnet;Limacinidae;animalia;mollusca;gastropoda;pteropoda;limacinidae;;;limacinidae;true;true;living
zoocamnet;Luidiidae;animalia;echinodermata;asteroidea;paxillosida;luidiidae;;;luidiidae;true;true;living
zoocamnet;megalopa;animalia;arthropoda;malacostraca;decapoda;;;;decapoda;true;true;living
zoocamnet;Metrinidae;animalia;arthropoda;copepoda;calanoida;metrinidae;;;metrinidae;true;true;living
zoocamnet;Microstella;animalia;mollusca;gastropoda;pylopulmonata;pyramidellidae;microstellaria;;microstellaria;true;true;living
zoocamnet;multiple_Copepoda;animalia;arthropoda;copepoda;;;;;copepoda;true;true;living
zoocamnet;Nannosquillidae;animalia;arthropoda;malacostraca;stomatopoda;nannosquillidae;;;nannosquillidae;true;true;living
zoocamnet;nauplii_Crustacea;animalia;arthropoda;;;;;;arthropoda;true;true;living
zoocamnet;nectophore_Diphyidae;animalia;cnidaria;hydrozoa;siphonophorae;diphyidae;;;diphyidae;true;true;living
zoocamnet;Neoceratium;chromista;myzozoa;dinophyceae;gonyaulacales;ceratiaceae;neoceratium;;neoceratium;true;true;living
zoocamnet;Noctiluca;chromista;myzozoa;dinophyceae;noctilucales;noctilucaceae;noctiluca;;noctiluca;true;true;living
zoocamnet;Obelia;animalia;cnidaria;hydrozoa;leptothecata;campanulariidae;obelia;;obelia;true;true;living
zoocamnet;Oncaea;animalia;arthropoda;copepoda;cyclopoida;oncaeidae;oncaea;;oncaea;true;true;living
zoocamnet;other_Crustacea;animalia;arthropoda;;;;;;arthropoda;true;true;living
zoocamnet;other_Siphonophorae;animalia;cnidaria;hydrozoa;siphonophorae;;;;siphonophorae;true;true;living
zoocamnet;Penilia;animalia;arthropoda;branchiopoda;ctenopoda;sididae;penilia;;penilia;true;true;living
zoocamnet;Phoronida;animalia;phoronida;;;;;;phoronida;true;true;living
zoocamnet;Physonectae;animalia;cnidaria;hydrozoa;siphonophorae;;;;siphonophorae;true;true;living
zoocamnet;pluteus_Echinodermata;animalia;echinodermata;;;;;;echinodermata;true;true;living
zoocamnet;Podon;animalia;arthropoda;branchiopoda;onychopoda;podonidae;podon;;podon;true;true;living
zoocamnet;Poecilostomatoida;;;;;;;;poecilostomatoida;true;true;living
zoocamnet;Pontellidae;animalia;arthropoda;copepoda;calanoida;pontellidae;;;pontellidae;true;true;living
zoocamnet;Porcellanidae;animalia;arthropoda;malacostraca;decapoda;porcellanidae;;;porcellanidae;true;true;living
zoocamnet;Rhizaria;chromista;;;;;;;chromista;true;true;living
zoocamnet;Rhizosolenids;;;;;;;;rhizosolenids;true;true;living
zoocamnet;shrimp_like;animalia;arthropoda;malacostraca;;;;;malacostraca;true;true;living
zoocamnet;tail_Appendicularia;animalia;chordata;appendicularia;;;;;appendicularia;true;true;living
zoocamnet;Temoridae;animalia;arthropoda;copepoda;calanoida;temoridae;;;temoridae;true;true;living
zoocamnet;Thalassionema;chromista;heterokontophyta;bacillariophyceae;thalassionematales;thalassionemataceae;thalassionema;;thalassionema;true;true;living
zoocamnet;Thaliacea;animalia;chordata;thaliacea;;;;;thaliacea;true;true;living
zoocamnet;Trichodesmium;bacteria;cyanobacteria;cyanophyceae;oscillatoriales;microcoleaceae;trichodesmium;;trichodesmium;true;true;living
zoocamnet;veliger;animalia;mollusca;;;;;;mollusca;true;true;living
zoocamnet;zoea_brachyura;animalia;arthropoda;malacostraca;decapoda;;;;decapoda;true;true;living
zoolake;aphanizomenon;bacteria;cyanobacteria;cyanophyceae;nostocales;aphanizomenonaceae;aphanizomenon;;aphanizomenon;true;true;living
zoolake;asplanchna;animalia;rotifera;eurotatoria;ploima;asplanchnidae;asplanchna;;asplanchna;true;true;living
zoolake;asterionella;chromista;heterokontophyta;bacillariophyceae;fragilariales;fragilariaceae;asterionella;;asterionella;true;true;living
zoolake;bosmina;animalia;arthropoda;branchiopoda;anomopoda;bosminidae;bosmina;;bosmina;true;true;living
zoolake;brachionus;animalia;rotifera;eurotatoria;ploima;brachionidae;brachionus;;brachionus;true;true;living
zoolake;ceratium;chromista;myzozoa;dinophyceae;gonyaulacales;ceratiaceae;ceratium;;ceratium;true;true;living
zoolake;chaoborus;animalia;arthropoda;insecta;diptera;chaoboridae;chaoborus;;chaoborus;true;true;living
zoolake;conochilus;animalia;rotifera;eurotatoria;flosculariaceae;conochilidae;conochilus;;conochilus;true;true;living
zoolake;cyclops;animalia;arthropoda;copepoda;cyclopoida;cyclopidae;cyclops;;cyclops;true;true;living
zoolake;daphnia;animalia;arthropoda;branchiopoda;anomopoda;daphniidae;daphnia;;daphnia;true;true;living
zoolake;daphnia_skins;animalia;arthropoda;branchiopoda;anomopoda;daphniidae;daphnia;;daphnia;true;true;living
zoolake;diaphanosoma;animalia;arthropoda;branchiopoda;ctenopoda;sididae;diaphanosoma;;diaphanosoma;true;true;living
zoolake;diatom_chain;chromista;heterokontophyta;bacillariophyceae;;;;;bacillariophyceae;true;true;living
zoolake;dinobryon;chromista;ochrophyta;chrysophyceae;chromulinales;dinobryaceae;dinobryon;;dinobryon;true;true;living
zoolake;eudiaptomus;animalia;arthropoda;copepoda;calanoida;diaptomidae;eudiaptomus;;eudiaptomus;true;true;living
zoolake;filament;bacteria;cyanobacteria;cyanophyceae;;;;;cyanophyceae;true;true;living
zoolake;fragilaria;chromista;heterokontophyta;bacillariophyceae;fragilariales;fragilariaceae;fragilaria;;fragilaria;true;true;living
zoolake;hydra;animalia;cnidaria;hydrozoa;anthoathecata;hydridae;hydra;;hydra;true;true;living
zoolake;kellicottia;animalia;rotifera;eurotatoria;ploima;brachionidae;kellicottia;;kellicottia;true;true;living
zoolake;keratella_cochlearis;animalia;rotifera;eurotatoria;ploima;brachionidae;keratella;cochlearis;keratella cochlearis;true;true;living
zoolake;keratella_quadrata;animalia;rotifera;eurotatoria;ploima;brachionidae;keratella;quadrata;keratella quadrata;true;true;living
zoolake;leptodora;animalia;arthropoda;branchiopoda;haplopoda;leptodoridae;leptodora;;leptodora;true;true;living
zoolake;maybe_cyano;bacteria;cyanobacteria;cyanophyceae;;;;;cyanophyceae;true;true;living
zoolake;nauplius;animalia;arthropoda;copepoda;cyclopoida;cyclopidae;cyclops;;cyclops;true;true;living
zoolake;paradileptus;chromista;ciliophora;litostomatea;haptorida;tracheliidae;paradileptus;;paradileptus;true;true;living
zoolake;polyarthra;animalia;rotifera;eurotatoria;ploima;synchaetidae;polyarthra;;polyarthra;true;true;living
zoolake;rotifers;animalia;rotifera;;;;;;rotifera;true;true;living
zoolake;synchaeta;animalia;rotifera;eurotatoria;ploima;synchaetidae;synchaeta;;synchaeta;true;true;living
zoolake;trichocerca;animalia;rotifera;eurotatoria;ploima;trichocercidae;trichocerca;;trichocerca;true;true;living
zoolake;unknown_plankton;;;;;;;;unknown;true;true;living
zoolake;uroglena;chromista;ochrophyta;chrysophyceae;ochromonadales;ochromonadaceae;uroglena;;uroglena;true;true;living
zooscan;Acartiidae;animalia;arthropoda;copepoda;calanoida;acartiidae;;;acartiidae;true;true;living
zooscan;Actiniaria;animalia;cnidaria;hexacorallia;actiniaria;;;;actiniaria;true;true;living
zooscan;Actinopterygii;animalia;chordata;;;;;;chordata;true;true;living
zooscan;actinula;animalia;cnidaria;hydrozoa;narcomedusae;solmundaeginidae;solmundella;bitentaculata;solmundella bitentaculata;true;true;living
zooscan;Aglaura;animalia;cnidaria;hydrozoa;trachymedusae;rhopalonematidae;aglaura;hemistoma;aglaura hemistoma;true;true;living
zooscan;Amphipoda;animalia;arthropoda;malacostraca;amphipoda;;;;amphipoda;true;true;living
zooscan;Annelida;animalia;annelida;;;;;;annelida;true;true;living
zooscan;Atlanta;animalia;mollusca;gastropoda;littorinimorpha;atlantidae;;;atlantidae;true;true;living
zooscan;Bassia;animalia;cnidaria;hydrozoa;siphonophorae;abylidae;bassia;bassensis;bassia bassensis;true;true;living
zooscan;Bivalvia;animalia;mollusca;bivalvia;;;;;bivalvia;true;true;living
zooscan;bract_Abylopsis tetragona;animalia;cnidaria;hydrozoa;siphonophorae;abylidae;abylopsis;tetragona;abylopsis tetragona;true;true;living
zooscan;bract_Diphyidae;animalia;cnidaria;hydrozoa;siphonophorae;diphyidae;;;diphyidae;true;true;living
zooscan;Calanidae;animalia;arthropoda;copepoda;calanoida;calanidae;;;calanidae;true;true;living
zooscan;Calanoida;animalia;arthropoda;copepoda;calanoida;;;;calanoida;true;true;living
zooscan;Calocalanus pavo;animalia;arthropoda;copepoda;calanoida;paracalanidae;calocalanus;pavo;calocalanus pavo;true;true;living
zooscan;calyptopsis;animalia;arthropoda;malacostraca;euphausiacea;;;;euphausiacea;true;true;living
zooscan;Candaciidae;animalia;arthropoda;copepoda;calanoida;candaciidae;;;candaciidae;true;true;living
zooscan;Cavolinia inflexa;animalia;mollusca;gastropoda;pteropoda;cavoliniidae;cavolinia;inflexa;cavolinia inflexa;true;true;living
zooscan;Centropagidae;animalia;arthropoda;copepoda;calanoida;centropagidae;;;centropagidae;true;true;living
zooscan;Chaetognatha;animalia;chaetognatha;;;;;;chaetognatha;true;true;living
zooscan;cirrus;animalia;arthropoda;thecostraca;;;;;thecostraca;true;true;living
zooscan;Copilia;animalia;arthropoda;copepoda;cyclopoida;sapphirinidae;copilia;;copilia;true;true;living
zooscan;Corycaeidae;animalia;arthropoda;copepoda;cyclopoida;corycaeidae;;;corycaeidae;true;true;living
zooscan;Coscinodiscus;chromista;heterokontophyta;bacillariophyceae;coscinodiscales;coscinodiscaceae;coscinodiscus;;coscinodiscus;true;true;living
zooscan;Creseidae;animalia;mollusca;gastropoda;pteropoda;cliidae;clio;pyramidata;clio pyramidata;true;true;living
zooscan;Creseidae acicula;animalia;mollusca;gastropoda;pteropoda;creseidae;creseis;acicula;creseis acicula;true;true;living
zooscan;Ctenophora;chromista;heterokontophyta;bacillariophyceae;fragilariales;fragilariaceae;ctenophora;;ctenophora;true;true;living
zooscan;Cumacea;animalia;arthropoda;malacostraca;cumacea;;;;cumacea;true;true;living
zooscan;Cymbulia peroni;animalia;mollusca;gastropoda;pteropoda;cymbuliidae;cymbulia;peroni;cymbulia peroni;true;true;living
zooscan;cyphonaute;animalia;bryozoa;;;;;;bryozoa;true;true;living
zooscan;cypris;animalia;arthropoda;thecostraca;;;;;thecostraca;true;true;living
zooscan;Doliolida;animalia;chordata;thaliacea;doliolida;;;;doliolida;true;true;living
zooscan;egg_Actinopterygii;animalia;chordata;;;;;;chordata;true;true;living
zooscan;egg_Mollusca;animalia;mollusca;;;;;;mollusca;true;true;living
zooscan;endostyle;animalia;chordata;thaliacea;salpida;salpidae;;;salpidae;true;true;living
zooscan;ephyra;animalia;cnidaria;scyphozoa;;;;;scyphozoa;true;true;living
zooscan;Eucalanidae;animalia;arthropoda;copepoda;calanoida;eucalanidae;;;eucalanidae;true;true;living
zooscan;Euchaetidae;animalia;arthropoda;copepoda;calanoida;euchaetidae;;;euchaetidae;true;true;living
zooscan;eudoxie_Abylopsis tetragona;animalia;cnidaria;hydrozoa;siphonophorae;abylidae;abylopsis;;abylopsis;true;true;living
zooscan;eudoxie_Diphyidae;animalia;cnidaria;hydrozoa;siphonophorae;diphyidae;;;diphyidae;true;true;living
zooscan;Eumalacostraca;animalia;arthropoda;malacostraca;;;;;malacostraca;true;true;living
zooscan;Evadne;animalia;arthropoda;branchiopoda;onychopoda;podonidae;evadne;;evadne;true;true;living
zooscan;Foraminifera;chromista;foraminifera;globothalamea;rotaliida;globigerinidae;;;globigerinidae;true;true;living
zooscan;Fritillariidae;animalia;chordata;appendicularia;copelata;fritillariidae;;;fritillariidae;true;true;living
zooscan;gonophore_Abylopsis tetragona;animalia;cnidaria;hydrozoa;siphonophorae;abylidae;abylopsis;tetragona;abylopsis tetragona;true;true;living
zooscan;gonophore_Diphyidae;animalia;cnidaria;hydrozoa;siphonophorae;diphyidae;;;diphyidae;true;true;living
zooscan;Gymnosomata;animalia;mollusca;gastropoda;pteropoda;;;;pteropoda;true;true;living
zooscan;Haloptilus;animalia;arthropoda;copepoda;calanoida;augaptilidae;haloptilus;;haloptilus;true;true;living
